Processing Log
Voxel64: 0.0033345151557891205
Voxel128: 0.002064502843321439

lamp: lamp_0041
Slice64: 0.005213526634172315
Slice128: 0.0030006206504498726
Voxel64: 0.0028070200369990487
Voxel128: 4.976437521502014e-05

lamp: lamp_0074
Slice64: 0.00518066171526628
Slice128: 0.002497220301323682
Voxel64: 0.0010124682996573294
Voxel128: 0.00010217241816014769

lamp: lamp_0057
Slice64: 0.00553390776479498
Slice128: 0.0031403462065910243
Voxel64: 5.663805343656127e-09
Voxel128: 5.663805343656127e-09

lamp: lamp_0098
Slice64: 0.0055866366751388345
Slice128: 0.0027443935033491136
Voxel64: 0.001405498611095903
Voxel128: 0.0008308307451458562

lamp: lamp_0110
Slice64: 0.005747533257218492
Slice128: 0.002772410370584865
Voxel64: 9.953093066922788e-06
Voxel128: 9.953093066922788e-06

lamp: lamp_0022
Slice64: 0.0060808046035930475
Slice128: 0.0028663091057471238
Voxel64: 0.0007511486357112404
Voxel128: 9.360358087551788e-09

lamp: lamp_0039
Slice64: 0.005358971597585209
Slice128: 0.002612782784949349
Voxel64: 0.001620289098619664
Voxel128: 0.0006273395167402225

lamp: lamp_0069
Slice64: 0.00780552943980581
Slice128: 0.006683552915546795
Voxel64: 0.004718916955375781
Voxel128: 0.003860041054780372

lamp: lamp_0042
Slice64: 0.00516702412276957
Slice128: 0.002460042949253622
Voxel64: 0.0002053785554098116
Voxel128: 4.244857197664591e-09

lamp: lamp_0055
Slice64: 0.004999376967999443
Slice128: 0.0028618404582954554
Voxel64: 0.0005894281428099757
Voxel128: 2.4230224695762163e-05

lamp: lamp_0083
Slice64: 0.006349368081124174
Slice128: 0.0030353117991332133
Voxel64: 0.0026016553039096817
Voxel128: 0.0011185806088687775

lamp: lamp_0029
Slice64: 0.010542800479170632
Slice128: 0.0093124896935501
Voxel64: 0.006196467271475874
Voxel128: 0.0049870178652294

lamp: lamp_0111
Slice64: 0.004914635741137166
Slice128: 0.0024359975346747624
Voxel64: 2.093754496375189e-06
Voxel128: 2.093754496375189e-06

lamp: lamp_0053
Slice64: 0.005178190373652802
Slice128: 0.0027291201438877075
Voxel64: 1.5189494363792703e-05
Voxel128: 1.5509724296585892e-06

lamp: lamp_0088
Slice64: 0.00497793453060727
Slice128: 0.004163373076861113
Voxel64: 1.8802028955172994e-06
Voxel128: 1.8802028955172994e-06

lamp: lamp_0116
Slice64: 0.005111257695863237
Slice128: 0.0024901086524680353
Voxel64: 0.0009417803008031651
Voxel128: 0.0004966994198124484

lamp: lamp_0075
Slice64: 0.005260863057336088
Slice128: 0.0026666497462032187
Voxel64: 0.0008477271017036685
Voxel128: 1.1956363381977095e-05

lamp: lamp_0003
Slice64: 0.00591400021464477
Slice128: 0.003034005035026946
Voxel64: 0.002168246032034549
Voxel128: 5.022004560462138e-06

lamp: lamp_0084
Slice64: 0.005413258956226959
Slice128: 0.002978833526155208
Voxel64: 5.522251258631912e-09
Voxel128: 5.522251258631912e-09

lamp: lamp_0056
Slice64: 0.0062775095649011
Slice128: 0.004167737341277312
Voxel64: 0.0015247150112499685
Voxel128: 9.665145507398471e-09

lamp: lamp_0037
Slice64: 0.004573473884624573
Slice128: 0.003213073463613823
Voxel64: 3.992057441280694e-09
Voxel128: 3.992057441280694e-09

lamp: lamp_0089
Slice64: 0.005177952020790225
Slice128: 0.0024449224072213066
Voxel64: 0.0002302857733748944
Voxel128: 0.000165522893719177

lamp: lamp_0044
Slice64: 0.0055166995720402736
Slice128: 0.0030076274504444024
Voxel64: 0.002757779776858702
Voxel128: 0.0007514368137757948

lamp: lamp_0049
Slice64: 0.005278046613773466
Slice128: 0.0027735467103202982
Voxel64: 0.0025450706974817824
Voxel128: 0.0009388956128781303

lamp: lamp_0071
Slice64: 0.005870405347546215
Slice128: 0.002937067749796145
Voxel64: 6.091911522653242e-09
Voxel128: 6.091911522653242e-09

lamp: lamp_0027
Slice64: 0.005121865891331364
Slice128: 0.00266286806152445
Voxel64: 5.104314612846322e-09
Voxel128: 5.104314612846322e-09

lamp: lamp_0007
Slice64: 0.004330419081648344
Slice128: 0.0022315356572764466
Voxel64: 7.79680761926967e-09
Voxel128: 7.79680761926967e-09

lamp: lamp_0102
Slice64: 0.004953834278019268
Slice128: 0.00240839593878995
Voxel64: 6.865239425116496e-09
Voxel128: 6.865239425116496e-09

lamp: lamp_0091
Slice64: 0.004304767188408352
Slice128: 0.0025173576501131825
Voxel64: 8.801685470113084e-05
Voxel128: 8.801685470113084e-05

lamp: lamp_0080
Slice64: 0.005538515868929986
Slice128: 0.003025089655667031
Voxel64: 0.0014260332183397425
Voxel128: 0.0006593393022733333

lamp: lamp_0008
Slice64: 0.003984535055180073
Slice128: 0.0023909248391710634
Voxel64: 4.1444101408495086e-07
Voxel128: 4.1444101408495086e-07

lamp: lamp_0066
Slice64: 0.0059582673396024795
Slice128: 0.003107067639164381
Voxel64: 0.0012989243622974981
Voxel128: 0.0003538208348127338

lamp: lamp_0059
Slice64: 0.005134635246068165
Slice128: 0.002583661650134055
Voxel64: 0.00015521853289005006
Voxel128: 0.00015521853289005006

lamp: lamp_0006
Slice64: 0.005644761473492601
Slice128: 0.00315450756901602
Voxel64: 0.0006094982256978954
Voxel128: 7.01718687710366e-09

lamp: lamp_0002
Slice64: 0.005730522602056634
Slice128: 0.002727020329080663
Voxel64: 1.9883546894683812e-05
Voxel128: 3.6749209576057796e-06

lamp: lamp_0020
Slice64: 0.0053464078962552255
Slice128: 0.0026648758285202937
Voxel64: 0.00113249685824369
Voxel128: 4.010966465231323e-05

lamp: lamp_0106
Slice64: 0.005090460243530614
Slice128: 0.004253078345258504
Voxel64: 4.9854083539085e-09
Voxel128: 4.9854083539085e-09

lamp: lamp_0058
Slice64: 0.006605254399594375
Slice128: 0.0048332288428555035
Voxel64: 0.0040697453505107554
Voxel128: 0.0033337750621531942

lamp: lamp_0021
Slice64: 0.005678925373378279
Slice128: 0.003339958473525196
Voxel64: 0.002359659035139396
Voxel128: 0.0011206098957954858

lamp: lamp_0104
Slice64: 0.0065795862658094345
Slice128: 0.0028627254215928036
Voxel64: 4.158272223562785e-09
Voxel128: 4.158272223562785e-09

lamp: lamp_0050
Slice64: 0.005322292310279433
Slice128: 0.002876879342002779
Voxel64: 0.0006330912257807792
Voxel128: 3.148157780194481e-06

lamp: lamp_0038
Slice64: 0.005599836047563352
Slice128: 0.0030558146104168087
Voxel64: 0.0022411862571911022
Voxel128: 0.00021720380250763946

lamp: lamp_0096
Slice64: 0.005146744240261363
Slice128: 0.002764665512999186
Voxel64: 0.001054849329304271
Voxel128: 0.0005176959983490003

lamp: lamp_0005
Slice64: 0.005376621754608997
Slice128: 0.0025361441997715033
Voxel64: 6.230200633417015e-09
Voxel128: 6.230200633417015e-09

lamp: lamp_0103
Slice64: 0.006300214210469248
Slice128: 0.002987575842049583
Voxel64: 4.754481143121614e-09
Voxel128: 4.754481143121614e-09

lamp: lamp_0117
Slice64: 0.005391141773202355
Slice128: 0.003059752774566489
Voxel64: 9.231508885216813e-06
Voxel128: 9.231508885216813e-06

lamp: lamp_0024
Slice64: 0.004238057114333914
Slice128: 0.002488992533061639
Voxel64: 1.0894894364208999e-05
Voxel128: 1.0894894364208999e-05

lamp: lamp_0101
Slice64: 0.014452633953247036
Slice128: 0.007927861642317714
Voxel64: 0.009767931847274107
Voxel128: 0.0030312701025831095

lamp: lamp_0114
Slice64: 0.0046301266370225155
Slice128: 0.0027862007425843807
Voxel64: 4.638136489795134e-09
Voxel128: 4.638136489795134e-09

lamp: lamp_0090
Slice64: 0.007647970979402115
Slice128: 0.00502070731802017
Voxel64: 0.0036052045927039127
Voxel128: 0.003974183748412589

lamp: lamp_0054
Slice64: 0.0048062280620893155
Slice128: 0.002265055840908645
Voxel64: 6.19826410214582e-05
Voxel128: 6.19826410214582e-05

lamp: lamp_0018
Slice64: 0.0056930221453526594
Slice128: 0.003086909864004018
Voxel64: 0.002145773651579052
Voxel128: 0.00027855635846672723

lamp: lamp_0119
Slice64: 0.006220301658036654
Slice128: 0.0030189131333085333
Voxel64: 4.772327831362145e-09
Voxel128: 4.772327831362145e-09

lamp: lamp_0094
Slice64: 0.004532159645045417
Slice128: 0.0029925672283344007
Voxel64: 8.239059881061924e-09
Voxel128: 8.239059881061924e-09

lamp: lamp_0051
Slice64: 0.00635682023183903
Slice128: 0.003050165548529906
Voxel64: 0.0025547941325353373
Voxel128: 0.0010641637124645092

lamp: lamp_0034
Slice64: 0.005027615750126085
Slice128: 0.002691761727135366
Voxel64: 0.00429767212629143
Voxel128: 0.0010951677137757616

lamp: lamp_0009
Slice64: 0.004811727918677328
Slice128: 0.0026259973546032917
Voxel64: 5.157715281473943e-09
Voxel128: 5.157715281473943e-09

lamp: lamp_0100
Slice64: 0.005524172309165367
Slice128: 0.0027074281793783754
Voxel64: 0.0027154381319103847
Voxel128: 0.0008250083424864591

lamp: lamp_0073
Slice64: 0.005421080052019156
Slice128: 0.0035596357906116736
Voxel64: 0.001291127886088444
Voxel128: 0.0003359870401121191

lamp: lamp_0046
Slice64: 0.006588963777828901
Slice128: 0.0030800502265285554
Voxel64: 0.00234910584235715
Voxel128: 0.00026858289973625226

lamp: lamp_0014
Slice64: 0.005604855149981592
Slice128: 0.002809038317728152
Voxel64: 0.0018469939075465064
Voxel128: 0.0009105360397670644

lamp: lamp_0070
Slice64: 0.005519661157009631
Slice128: 0.00248870167298802
Voxel64: 0.0008563140831518477
Voxel128: 0.00046552414917513246

lamp: lamp_0118
Slice64: 0.0048272349770174805
Slice128: 0.0024512407085167725
Voxel64: 0.00024175266590119535
Voxel128: 0.0001106797015187852

lamp: lamp_0097
Slice64: 0.004351606883967291
Slice128: 0.001713328803239105
Voxel64: 8.675186388992039e-09
Voxel128: 8.675186388992039e-09

lamp: lamp_0013
Slice64: 0.005423667647070814
Slice128: 0.0028217385305544527
Voxel64: 6.536608580436528e-05
Voxel128: 6.536608580436528e-05

lamp: lamp_0045
Slice64: 0.005259118426941818
Slice128: 0.002362407976125628
Voxel64: 3.8968330224844875e-05
Voxel128: 3.8968330224844875e-05

lamp: lamp_0112
Slice64: 0.005527223626716481
Slice128: 0.0026395323004441383
Voxel64: 1.852348495927304e-08
Voxel128: 1.852348495927304e-08

lamp: lamp_0095
Slice64: 0.00539561874926554
Slice128: 0.00258482541966331
Voxel64: 0.00021448296304997332
Voxel128: 9.485089835935923e-06

lamp: lamp_0016
Slice64: 0.009552621769075148
Slice128: 0.00793043177638253
Voxel64: 0.012407193431156932
Voxel128: 0.005586239715748994

lamp: lamp_0067
Slice64: 0.005019979684830984
Slice128: 0.0026565780494894916
Voxel64: 0.0013323327667509473
Voxel128: 0.0003498690487658145

lamp: lamp_0115
Slice64: 0.007049213557942651
Slice128: 0.0033773406035690124
Voxel64: 0.0023208930647203923
Voxel128: 0.001462332902786428

lamp: lamp_0124
Slice64: 0.004632909728214499
Slice128: 0.003772883679378361
Voxel64: 5.495387246865955e-09
Voxel128: 5.495387246865955e-09

lamp: lamp_0068
Slice64: 0.007825604089415412
Slice128: 0.0028011270859139665
Voxel64: 0.0001639814261619896
Voxel128: 7.128384591932473e-05

lamp: lamp_0121
Slice64: 0.005461627219305657
Slice128: 0.002885746892331399
Voxel64: 4.632516814057483e-07
Voxel128: 4.632516814057483e-07

lamp: lamp_0065
Slice64: 0.005722835501273048
Slice128: 0.0031154775603098386
Voxel64: 0.0023399361331828666
Voxel128: 0.00031612357652727993

lamp: lamp_0031
Slice64: 0.005123812387453975
Slice128: 0.0025340757159052806
Voxel64: 3.6819658197561274e-05
Voxel128: 3.6819658197561274e-05

lamp: lamp_0137
Slice64: 0.004897295432696888
Slice128: 0.002519206677759272
Voxel64: 0.001230247795459856
Voxel128: 3.008161661616545e-07

lamp: lamp_0128
Slice64: 0.006597619517314937
Slice128: 0.003668149143086234
Voxel64: 0.004152227509430414
Voxel128: 0.001478480517218228

lamp: lamp_0129
Slice64: 0.008922042362526054
Slice128: 0.0021811499316047155
Voxel64: 3.6918502784346077e-09
Voxel128: 3.6918502784346077e-09

lamp: lamp_0144
Slice64: 0.0055327899995817695
Slice128: 0.0028437202380401246
Voxel64: 0.002821254134675167
Voxel128: 0.0012010346607710981

lamp: lamp_0135
Slice64: 0.005050815868223219
Slice128: 0.002496982533038286
Voxel64: 0.0003708054004070461
Voxel128: 6.0560853929397294e-09

lamp: lamp_0134
Slice64: 0.004909608197956676
Slice128: 0.002020201608432448
Voxel64: 4.7952634083564735e-09
Voxel128: 4.7952634083564735e-09

lamp: lamp_0125
Slice64: 0.005472316442717536
Slice128: 0.0028990644670360867
Voxel64: 0.0033716245282830056
Voxel128: 0.0014382672301424286

lamp: lamp_0126
Slice64: 0.005874849446508793
Slice128: 0.002997025007351926
Voxel64: 0.002330645949205894
Voxel128: 0.0007383801778169816

lamp: lamp_0133
Slice64: 0.00419556367650058
Slice128: 0.0018842674185222865
Voxel64: 4.170922250525106e-09
Voxel128: 4.170922250525106e-09

lamp: lamp_0127
Slice64: 0.005550400274591527
Slice128: 0.0029826766911148416
Voxel64: 0.001759823629108521
Voxel128: 1.457466227115835e-05

lamp: lamp_0139
Slice64: 0.0028542923072578386
Slice128: 0.001731126154942798
Voxel64: 3.738699375816148e-09
Voxel128: 3.738699375816148e-09

lamp: lamp_0132
Slice64: 0.004693039327171337
Slice128: 0.0022903920317483466
Voxel64: 2.1931631737525343e-06
Voxel128: 2.1931631737525343e-06

lamp: lamp_0136
Slice64: 0.0042724697708334085
Slice128: 0.0029313257989110253
Voxel64: 8.268407297136571e-09
Voxel128: 8.268407297136571e-09

lamp: lamp_0138
Slice64: 0.005524790834010042
Slice128: 0.002840352623992546
Voxel64: 0.0012231214526535125
Voxel128: 0.0006994460764974603

lamp: lamp_0143
Slice64: 0.005587211689024591
Slice128: 0.0029779595120335138
Voxel64: 0.0014544807030302483
Voxel128: 0.00019295719333846097

lamp: lamp_0131
Slice64: 0.006273445733605205
Slice128: 0.005370210558794639
Voxel64: 0.002407033408468454
Voxel128: 0.0032546768688665635

lamp: lamp_0130
Slice64: 0.0038256815526924587
Slice128: 0.0027405519537479425
Voxel64: 1.0012799418069098e-08
Voxel128: 1.0012799418069098e-08

lamp: lamp_0141
Slice64: 0.004729625629381821
Slice128: 0.002235169889951017
Voxel64: 0.0004594122317786953
Voxel128: 0.00016764753877041548

lamp: lamp_0142
Slice64: 0.005358947233991038
Slice128: 0.0029808430711559
Voxel64: 0.0006240309316530015
Voxel128: 1.4854046718447044e-09

lamp: lamp_0140
Slice64: 0.0049588068672998566
Slice128: 0.0026639243285806196
Voxel64: 0.001844643198716255
Voxel128: 0.0003141470156690984

piano: piano_0148
Slice64: 0.005267802012675937
Slice128: 0.0028302404661014915
Voxel64: 0.002017855122802946
Voxel128: 0.0011294965938471616

piano: piano_0143
Slice64: 0.005867090927185653
Slice128: 0.0034483395845513595
Voxel64: 0.003539522402251416
Voxel128: 0.0018811878201413976

piano: piano_0082
Slice64: 0.005829914522025317
Slice128: 0.003073383022301237
Voxel64: 0.0011264631202551037
Voxel128: 8.772179673461502e-06

piano: piano_0028
Slice64: 0.004592879943004425
Slice128: 0.0032434549010356027
Voxel64: 1.158846092615926e-08
Voxel128: 1.158846092615926e-08

piano: piano_0016
Slice64: 0.005919692064907862
Slice128: 0.0028628862874079497
Voxel64: 0.0017226340291192777
Voxel128: 0.0007235903368394775

piano: piano_0214
Slice64: 0.006563627828088106
Slice128: 0.0027180272433354226
Voxel64: 0.00030329352466840746
Voxel128: 1.5170500101675585e-05

piano: piano_0184
Slice64: 0.011481787831558177
Slice128: 0.0051479857838351946
Voxel64: 0.010331891001742565
Voxel128: 0.0056245331099890414

piano: piano_0173
Slice64: 0.006967720778439118
Slice128: 0.002883304336845848
Voxel64: 0.001551781193756751
Voxel128: 7.700369529466084e-06

piano: piano_0228
Slice64: 0.00626694118822296
Slice128: 0.0030795004794467824
Voxel64: 0.0040160143519167215
Voxel128: 0.001936268286388628

piano: piano_0192
Slice64: 0.006589934524428735
Slice128: 0.004228161265836338
Voxel64: 0.003848510271480234
Voxel128: 0.0026556867476568605

piano: piano_0097
Slice64: 0.005375056976152042
Slice128: 0.00276907520935615
Voxel64: 0.0018335259904768944
Voxel128: 0.0005857909374923393

piano: piano_0074
Slice64: 0.007192229588713746
Slice128: 0.004255796155938378
Voxel64: 0.002957173522906481
Voxel128: 0.0018873717173537195

piano: piano_0090
Slice64: 0.006699217946824598
Slice128: 0.003430256919196551
Voxel64: 0.004873485576235547
Voxel128: 0.0037360451468972542

piano: piano_0211
Slice64: 0.005294397297296118
Slice128: 0.002713385514553885
Voxel64: 0.00149102425175304
Voxel128: 0.00039186236409621724

piano: piano_0061
Slice64: 0.005565917314656319
Slice128: 0.004063038951031495
Voxel64: 9.493955490679842e-06
Voxel128: 9.493955490679842e-06

piano: piano_0178
Slice64: 0.005319258286367205
Slice128: 0.0026367414234527314
Voxel64: 0.0005393864152683038
Voxel128: 3.970047302908037e-05

piano: piano_0201
Slice64: 0.005544063889109652
Slice128: 0.0035692278987998986
Voxel64: 7.473095260535547e-07
Voxel128: 7.473095260535547e-07

piano: piano_0092
Slice64: 0.005722333841690637
Slice128: 0.002470526990964547
Voxel64: 2.5296349689615666e-07
Voxel128: 2.5296349689615666e-07

piano: piano_0011
Slice64: 0.005593462438577361
Slice128: 0.0033513578621442172
Voxel64: 0.000859909763385285
Voxel128: 4.689692249400117e-05

piano: piano_0146
Slice64: 0.008494634910396568
Slice128: 0.00479385833841332
Voxel64: 0.003434075055480157
Voxel128: 4.774146171581783e-06

piano: piano_0036
Slice64: 0.0067836828740325365
Slice128: 0.0053118087248867065
Voxel64: 0.002141597982110655
Voxel128: 0.0011591109063941148

piano: piano_0164
Slice64: 0.005387600326833953
Slice128: 0.0031080393684379103
Voxel64: 0.002031317992230172
Voxel128: 0.0007013265625493479

piano: piano_0197
Slice64: 0.005434007459074863
Slice128: 0.0024115067248380397
Voxel64: 0.0011452777721031291
Voxel128: 0.0003309885213198477

piano: piano_0179
Slice64: 0.0059381438887674606
Slice128: 0.003109536437696698
Voxel64: 0.0008827365015718284
Voxel128: 1.2817260914523093e-05

piano: piano_0049
Slice64: 0.005066184396117577
Slice128: 0.003554131517238289
Voxel64: 0.002065124638246784
Voxel128: 4.935995095769712e-06

piano: piano_0122
Slice64: 0.004981006861411989
Slice128: 0.003099766057089848
Voxel64: 2.579966793342704e-05
Voxel128: 2.579966793342704e-05

piano: piano_0126
Slice64: 0.00627277985780716
Slice128: 0.00281264031741633
Voxel64: 0.002345066937536636
Voxel128: 0.0013210725562196998

piano: piano_0174
Slice64: 0.007876808128556938
Slice128: 0.003504992825535441
Voxel64: 0.007276620416172431
Voxel128: 0.00184817447493054

piano: piano_0121
Slice64: 0.005546575397119589
Slice128: 0.0027044953403653044
Voxel64: 0.0004834794282966928
Voxel128: 7.993220225013597e-05

piano: piano_0218
Slice64: 0.006006493228993357
Slice128: 0.0032198720367671214
Voxel64: 0.006260091320939131
Voxel128: 0.002849060719673408

piano: piano_0130
Slice64: 0.005640513862216756
Slice128: 0.002952044526067516
Voxel64: 0.002949567312172855
Voxel128: 0.001585354865990778

piano: piano_0117
Slice64: 0.005817315002517715
Slice128: 0.003380226918337793
Voxel64: 1.2834507262549103e-07
Voxel128: 1.2834507262549103e-07

piano: piano_0109
Slice64: 0.011586665096985464
Slice128: 0.005262258730724703
Voxel64: 0.008575786351170202
Voxel128: 0.005588300876822983

piano: piano_0071
Slice64: 0.009839773610013869
Slice128: 0.006041170364130108
Voxel64: 1.0240359904147158e-08
Voxel128: 1.0240359904147158e-08

piano: piano_0046
Slice64: 0.005634496231547716
Slice128: 0.003724935914670868
Voxel64: 0.003124366815975585
Voxel128: 0.001248596465751437

piano: piano_0154
Slice64: 0.005519056193819661
Slice128: 0.0028924036664072423
Voxel64: 0.0015088367719500312
Voxel128: 0.00036908741800657763

piano: piano_0025
Slice64: 0.0055374537362051675
Slice128: 0.00417827639817936
Voxel64: 9.881900476039081e-08
Voxel128: 9.881900476039081e-08

piano: piano_0150
Slice64: 0.005989950916992557
Slice128: 0.0045911607849055385
Voxel64: 0.0019452179146951262
Voxel128: 0.00010410287159244001

piano: piano_0196
Slice64: 0.0068872781034947615
Slice128: 0.0035514735837349157
Voxel64: 0.001570480120119932
Voxel128: 8.503781913511273e-07

piano: piano_0193
Slice64: 0.00937589026098032
Slice128: 0.003926562142829199
Voxel64: 0.006970998077267184
Voxel128: 0.0027955603060978436

piano: piano_0098
Slice64: 0.006241522017990268
Slice128: 0.0034492220900009464
Voxel64: 0.0015794762420177986
Voxel128: 0.0005111918431153608

piano: piano_0141
Slice64: 0.00575859484913473
Slice128: 0.0030882281869652525
Voxel64: 0.0027699590906267117
Voxel128: 0.0018619578563509077

piano: piano_0210
Slice64: 0.009054794808572703
Slice128: 0.004580673864972382
Voxel64: 5.474808654504644e-06
Voxel128: 5.474808654504644e-06

piano: piano_0057
Slice64: 0.005485854348619146
Slice128: 0.002862356782101632
Voxel64: 0.002790840493630418
Voxel128: 0.0015353664465909134

piano: piano_0063
Slice64: 0.006937840653976065
Slice128: 0.002735704998200435
Voxel64: 0.002825293569248279
Voxel128: 3.307071107207595e-06

piano: piano_0215
Slice64: 0.005885077599046816
Slice128: 0.003156140235293002
Voxel64: 0.0021964881631375104
Voxel128: 0.0006330167659555577

piano: piano_0077
Slice64: 0.005616300360833261
Slice128: 0.0026372722107718015
Voxel64: 0.0021855910884237273
Voxel128: 0.001393445079834657

piano: piano_0089
Slice64: 0.005179962584064682
Slice128: 0.0028215759839097703
Voxel64: 0.001601668224286799
Voxel128: 0.0004998936672994839

piano: piano_0160
Slice64: 0.005368665530650777
Slice128: 0.002892006732352395
Voxel64: 0.0021665362930402203
Voxel128: 0.0005258553755657366

piano: piano_0027
Slice64: 0.005776925708529982
Slice128: 0.003121437600573894
Voxel64: 0.001466314072008002
Voxel128: 2.581380164232954e-05

piano: piano_0008
Slice64: 0.004897288055513571
Slice128: 0.0031062354433555235
Voxel64: 0.0011174312539308146
Voxel128: 2.3491221976774875e-06

piano: piano_0003
Slice64: 0.005597718537724958
Slice128: 0.0029082161871181885
Voxel64: 0.0025041100881895654
Voxel128: 0.0011874913472948107

piano: piano_0153
Slice64: 0.005301396115065294
Slice128: 0.0030955341347681476
Voxel64: 0.0014913879807022115
Voxel128: 1.0313765360888002e-08

piano: piano_0161
Slice64: 0.011481787831558177
Slice128: 0.0051479857838351946
Voxel64: 0.010331891001742565
Voxel128: 0.0056245331099890414

piano: piano_0079
Slice64: 0.007105702087208921
Slice128: 0.003255336399074455
Voxel64: 0.0026248787687849157
Voxel128: 0.001291730081553445

piano: piano_0048
Slice64: 0.006074364114736717
Slice128: 0.0037257849868027213
Voxel64: 0.004578753933582829
Voxel128: 0.0029775945634726176

piano: piano_0136
Slice64: 0.004578498727083289
Slice128: 0.003786404746645128
Voxel64: 2.255873722411559e-05
Voxel128: 2.255873722411559e-05

piano: piano_0104
Slice64: 0.004574429548413292
Slice128: 0.002445104351011822
Voxel64: 0.0005641035749720165
Voxel128: 4.893832867087857e-05

piano: piano_0172
Slice64: 0.005938845961868533
Slice128: 0.003175961805069763
Voxel64: 0.0023560412297903986
Voxel128: 0.0007105307136620062

piano: piano_0064
Slice64: 0.005632142558079268
Slice128: 0.0031553006426189574
Voxel64: 0.0019421324901659994
Voxel128: 0.0007738019669502264

piano: piano_0151
Slice64: 0.00700448373356263
Slice128: 0.004373270486476176
Voxel64: 0.0013377760472752258
Voxel128: 7.1154120513281735e-09

piano: piano_0037
Slice64: 0.005809042390450634
Slice128: 0.005408112423292997
Voxel64: 6.075906463382964e-09
Voxel128: 6.075906463382964e-09

piano: piano_0068
Slice64: 0.004723652184131724
Slice128: 0.002919423236958271
Voxel64: 5.634773967098319e-06
Voxel128: 5.634773967098319e-06

piano: piano_0120
Slice64: 0.006496483454220348
Slice128: 0.005392527100656768
Voxel64: 0.0038767813982770933
Voxel128: 0.0015299592391373208

piano: piano_0175
Slice64: 0.007120588022701702
Slice128: 0.0026207229828692402
Voxel64: 0.0012681282852651007
Voxel128: 4.278463749368912e-05

piano: piano_0053
Slice64: 0.005240782058208422
Slice128: 0.002535336397521821
Voxel64: 2.437651763789887e-05
Voxel128: 1.613483261860599e-07

piano: piano_0212
Slice64: 0.006338777803369317
Slice128: 0.003690711239547905
Voxel64: 0.0036146374690827067
Voxel128: 0.0029812215120851053

piano: piano_0024
Slice64: 0.005277760800851267
Slice128: 0.0028587894432233725
Voxel64: 0.0015288448650455473
Voxel128: 0.00040736280691206856

piano: piano_0110
Slice64: 0.007370606469747379
Slice128: 0.006352400719443175
Voxel64: 0.0033685523937560078
Voxel128: 0.001267379880515982

piano: piano_0207
Slice64: 0.005939443003807426
Slice128: 0.003657122961702279
Voxel64: 0.002604034415609877
Voxel128: 0.0014929705929877524

piano: piano_0047
Slice64: 0.00710722594999024
Slice128: 0.0032552491436034343
Voxel64: 0.002628190390091065
Voxel128: 0.0012781575226205536

piano: piano_0125
Slice64: 0.004993133200064703
Slice128: 0.0029872113392759997
Voxel64: 1.0170173139269296e-08
Voxel128: 1.0170173139269296e-08

piano: piano_0165
Slice64: 0.005447361733963431
Slice128: 0.0030146961177872
Voxel64: 0.0015033341184024984
Voxel128: 0.0006042699083578748

piano: piano_0187
Slice64: 0.0058241463618210285
Slice128: 0.0027580854958214104
Voxel64: 0.0026068482409126
Voxel128: 0.001633022280395785

piano: piano_0038
Slice64: 0.005035664874487746
Slice128: 0.0024312040196604505
Voxel64: 6.712306258047008e-05
Voxel128: 6.712306258047008e-05

piano: piano_0127
Slice64: 0.005186029043996345
Slice128: 0.002667390020124197
Voxel64: 0.0009893766346316083
Voxel128: 0.0003985438278488706

piano: piano_0157
Slice64: 0.007760255657703089
Slice128: 0.006239923785411904
Voxel64: 0.004916713741284723
Voxel128: 0.00400791109585027

piano: piano_0094
Slice64: 0.007270680986453427
Slice128: 0.0029898269235364644
Voxel64: 0.0011464520511700119
Voxel128: 1.3636365538716857e-06

piano: piano_0060
Slice64: 0.006200804447869761
Slice128: 0.0029401730053863636
Voxel64: 0.002159489761457849
Voxel128: 0.0012037485558300197

piano: piano_0113
Slice64: 0.0062592821245657845
Slice128: 0.003106691531233113
Voxel64: 0.0013829521282298775
Voxel128: 0.00019897074203143952

piano: piano_0106
Slice64: 0.005937755577859595
Slice128: 0.0031752701660882525
Voxel64: 0.0023767586286978213
Voxel128: 0.0007081918995329806

piano: piano_0001
Slice64: 0.005114322346171051
Slice128: 0.002600656128761251
Voxel64: 0.0017141369700814377
Voxel128: 0.0010482406015932763

piano: piano_0140
Slice64: 0.005351959019043956
Slice128: 0.0026928689872035643
Voxel64: 1.9274137060389194e-05
Voxel128: 1.9274137060389194e-05

piano: piano_0219
Slice64: 0.005480503417971493
Slice128: 0.002659553523643508
Voxel64: 9.14026798036533e-09
Voxel128: 9.14026798036533e-09

piano: piano_0205
Slice64: 0.005364099570928458
Slice128: 0.002649110995192546
Voxel64: 0.0014000569369398892
Voxel128: 9.818193267151547e-05

piano: piano_0128
Slice64: 0.0058799268513004856
Slice128: 0.0034701735982985574
Voxel64: 0.003565932076963586
Voxel128: 0.001900258628637878

piano: piano_0195
Slice64: 0.005699971473651266
Slice128: 0.012428215338783074
Voxel64: 0.00042983180346863476
Voxel128: 0.0034080126695796758

